idx,split
8356,val
6829,val
816,val
7295,val
5127,val
7945,val
7989,val
9918,val
9792,val
7515,val
7422,val
9797,val
1727,val
3576,val
1422,val
9794,val
9325,val
3186,val
7554,val
9469,val
3253,val
6653,val
7279,val
4693,val
3817,val
4415,val
5633,val
129,val
7114,val
1040,val
4257,val
9600,val
9563,val
4963,val
7747,val
2750,val
7479,val
8598,val
752,val
696,val
9003,val
9357,val
8040,val
7503,val
1590,val
7593,val
3259,val
4458,val
1335,val
1187,val
39,val
8688,val
9215,val
6172,val
2242,val
4912,val
5961,val
1198,val
9078,val
7995,val
8328,val
3421,val
6037,val
5856,val
6690,val
4187,val
195,val
7195,val
6625,val
106,val
1695,val
3939,val
9991,val
9406,val
9941,val
4252,val
3098,val
6264,val
7854,val
6815,val
1064,val
3238,val
9334,val
583,val
5784,val
6204,val
6122,val
5235,val
4626,val
4254,val
6033,val
9298,val
5203,val
6967,val
2294,val
1438,val
9640,val
2942,val
376,val
2661,val
7013,val
4154,val
7229,val
3006,val
7845,val
295,val
9253,val
4247,val
927,val
1774,val
1418,val
3943,val
5681,val
5727,val
1671,val
4394,val
6931,val
9555,val
8518,val
5302,val
159,val
2383,val
4238,val
3550,val
6565,val
7595,val
5666,val
6024,val
5158,val
8490,val
7925,val
1715,val
7799,val
5532,val
339,val
6221,val
6534,val
2348,val
5576,val
3465,val
1782,val
6631,val
704,val
8303,val
84,val
7514,val
7212,val
984,val
4653,val
1339,val
8355,val
6695,val
2020,val
2580,val
140,val
8346,val
7367,val
9522,val
1915,val
2523,val
7200,val
3029,val
9834,val
6959,val
5985,val
2287,val
2563,val
7985,val
1127,val
7118,val
7313,val
6395,val
5754,val
8468,val
2445,val
7732,val
926,val
4910,val
9097,val
6566,val
824,val
7610,val
2829,val
4162,val
8605,val
5254,val
9218,val
3964,val
100,val
6818,val
9856,val
634,val
2581,val
5487,val
5167,val
2996,val
465,val
9249,val
4408,val
1875,val
1238,val
9674,val
2073,val
4841,val
4998,val
1258,val
3394,val
4102,val
1946,val
1288,val
2223,val
4655,val
1039,val
401,val
3325,val
9399,val
6548,val
9151,val
919,val
2800,val
6691,val
3054,val
9284,val
4784,val
6234,val
7275,val
1939,val
8740,val
8775,val
6807,val
3391,val
535,val
882,val
5625,val
8928,val
5365,val
4990,val
4935,val
9718,val
6296,val
4617,val
9645,val
4364,val
3780,val
8897,val
2177,val
7516,val
8767,val
4802,val
549,val
2303,val
9062,val
5370,val
3896,val
4167,val
7069,val
1396,val
548,val
7029,val
1329,val
7172,val
1278,val
1771,val
2085,val
6632,val
346,val
706,val
365,val
4235,val
3235,val
2478,val
6752,val
3254,val
899,val
2185,val
2858,val
9848,val
7373,val
4872,val
4453,val
3847,val
8199,val
3686,val
3903,val
8432,val
2351,val
1863,val
5157,val
7245,val
72,val
8020,val
6121,val
2502,val
4646,val
1467,val
3385,val
2833,val
1958,val
4688,val
6312,val
7035,val
42,val
7446,val
443,val
9023,val
2944,val
2968,val
6023,val
3346,val
4313,val
823,val
5918,val
9292,val
7196,val
1686,val
3770,val
4216,val
6387,val
3495,val
4772,val
2955,val
2900,val
3434,val
3270,val
5872,val
8245,val
8777,val
1446,val
5323,val
261,val
2238,val
3213,val
4708,val
4956,val
8773,val
8456,val
6314,val
4984,val
83,val
1970,val
5534,val
5712,val
9,val
1477,val
36,val
9779,val
3543,val
3351,val
6910,val
4800,val
8260,val
8157,val
9065,val
1358,val
1322,val
433,val
9144,val
2672,val
5207,val
4066,val
2850,val
5617,val
2961,val
10002,val
2943,val
8024,val
1613,val
4229,val
2509,val
5871,val
4741,val
4022,val
7579,val
4789,val
7548,val
9841,val
6175,val
3641,val
9556,val
2889,val
2019,val
867,val
1400,val
3851,val
4322,val
7211,val
1314,val
976,val
1260,val
8942,val
256,val
7629,val
6390,val
9916,val
3156,val
3125,val
4425,val
554,val
8321,val
3233,val
7877,val
2388,val
7112,val
4650,val
1629,val
162,val
3513,val
9763,val
6993,val
7042,val
1969,val
5402,val
3967,val
6509,val
1185,val
4721,val
4948,val
6688,val
5635,val
9141,val
614,val
1922,val
5822,val
4245,val
5095,val
999,val
8479,val
761,val
5554,val
4754,val
7098,val
5079,val
5690,val
1433,val
9300,val
8068,val
8095,val
5269,val
2010,val
6216,val
5149,val
151,val
1346,val
112,test
2431,test
6055,test
819,test
3915,test
8331,test
9819,test
5697,test
4004,test
2044,test
4002,test
7597,test
7307,test
989,test
2164,test
8717,test
3457,test
3648,test
8577,test
1034,test
242,test
5270,test
985,test
3080,test
7648,test
2507,test
469,test
6953,test
8948,test
645,test
6594,test
7665,test
6858,test
9596,test
3172,test
3237,test
1961,test
1871,test
3274,test
5958,test
2813,test
1714,test
4495,test
8239,test
6229,test
797,test
8836,test
8755,test
4309,test
8061,test
1805,test
8856,test
7428,test
2252,test
3499,test
3754,test
2411,test
5787,test
7543,test
4527,test
5953,test
9311,test
2649,test
5411,test
9493,test
314,test
9553,test
4232,test
7538,test
8115,test
3857,test
3269,test
6325,test
9367,test
7302,test
451,test
4937,test
8284,test
7201,test
1445,test
6412,test
852,test
4006,test
9564,test
7474,test
2747,test
4731,test
5919,test
6237,test
1481,test
2840,test
9865,test
7151,test
1052,test
3227,test
2761,test
3436,test
4992,test
8195,test
6326,test
543,test
6976,test
1016,test
6494,test
1128,test
756,test
628,test
8335,test
9681,test
782,test
7111,test
99,test
5774,test
3867,test
4031,test
2830,test
1269,test
2450,test
8839,test
1841,test
5032,test
3515,test
1893,test
7986,test
7862,test
8141,test
1516,test
4226,test
7338,test
8833,test
7752,test
288,test
3622,test
3551,test
1407,test
6486,test
8340,test
9219,test
210,test
9069,test
9758,test
5990,test
8491,test
60,test
8516,test
6787,test
7666,test
561,test
7160,test
9457,test
5867,test
3881,test
3962,test
884,test
635,test
9686,test
2007,test
464,test
6062,test
714,test
5543,test
3039,test
6797,test
4907,test
8010,test
1392,test
6315,test
3916,test
1112,test
4827,test
6377,test
4255,test
9868,test
9576,test
5839,test
7818,test
4670,test
2680,test
7260,test
4462,test
2692,test
9677,test
2657,test
9371,test
1416,test
6307,test
2844,test
726,test
1838,test
7281,test
3357,test
7019,test
4535,test
6604,test
8209,test
3102,test
7770,test
7310,test
1503,test
4498,test
3674,test
8769,test
758,test
4203,test
5028,test
2852,test
3492,test
1137,test
6240,test
8624,test
7951,test
4652,test
8423,test
8525,test
6352,test
5623,test
7276,test
2864,test
8529,test
9209,test
6877,test
9836,test
4275,test
7572,test
1414,test
5783,test
71,test
1276,test
6322,test
3163,test
9336,test
7826,test
5687,test
5926,test
7292,test
2553,test
4005,test
1094,test
450,test
4870,test
1125,test
5246,test
1742,test
5459,test
8076,test
7287,test
9906,test
6737,test
1784,test
7659,test
7803,test
4619,test
3260,test
8663,test
7804,test
6415,test
2928,test
7178,test
3427,test
1693,test
134,test
3796,test
8984,test
9241,test
3395,test
1710,test
8998,test
8317,test
6306,test
4099,test
4397,test
360,test
5638,test
3378,test
2256,test
259,test
5307,test
3234,test
1612,test
2318,test
5166,test
7843,test
1776,test
8826,test
4724,test
4093,test
9185,test
7672,test
5563,test
2127,test
3219,test
5489,test
1259,test
8306,test
4926,test
289,test
898,test
5584,test
5192,test
1936,test
6706,test
7549,test
3297,test
478,test
869,test
6756,test
5092,test
3458,test
1430,test
4094,test
9798,test
2760,test
3637,test
1674,test
2564,test
2786,test
9707,test
9211,test
2461,test
8299,test
8508,test
6897,test
6207,test
8915,test
7626,test
5415,test
3951,test
2438,test
9790,test
8159,test
9268,test
4511,test
3538,test
7765,test
6669,test
5375,test
9160,test
7919,test
4557,test
4463,test
1020,test
6230,test
757,test
7565,test
5921,test
842,test
9012,test
4938,test
4777,test
9026,test
1738,test
5243,test
3615,test
9612,test
1315,test
801,test
8617,test
4740,test
2831,test
4410,test
3752,test
4274,test
8970,test
9544,test
9393,test
6187,test
1308,test
7778,test
9428,test
1820,test
8651,test
8368,test
5830,test
4403,test
7546,test
4668,test
9540,test
1317,test
8090,test
9622,test
3987,test
1517,test
5416,test
4551,test
4669,test
5600,test
8488,test
2395,test
1294,test
8739,test
765,test
3866,test
612,test
9924,test
6017,test
9624,test
8997,test
564,test
4611,test
5216,test
7083,test
2106,test
3096,test
802,test
4543,test
8943,test
9261,test
4880,test
3454,test
1933,test
9807,test
8632,test
2873,test
490,test
7501,test
8452,test
9324,test
3460,test
7829,test
3774,test
4888,test
3011,test
4618,test
532,test
2986,test
9527,test
7321,test
570,test
3318,test
7481,test
3822,test
2950,test
2421,test
2365,test
7933,test
136,test
2475,test
5640,test
1167,test
2847,test
167,test
6501,test
2111,test
5974,test
9800,test
8332,test
8268,test
2040,test
9767,test
5540,test
7973,test
2925,test
2263,test
8365,test
923,test
9152,test
2250,test
3221,test
3976,test
9626,test
1024,test
6885,test
3679,test
2896,test
9305,test
7009,test
8785,test
206,test
7568,test
9060,test
2984,test
5870,test
4399,test
9421,test
2323,test
5529,test
6492,test
3600,test
9385,test
4499,test
592,test
2929,test
2979,test
4906,test
6029,test
9690,test
6582,test
6519,test
1619,test
7670,test
6448,test
124,test
5107,test
8385,test
9782,test
5137,test
9286,test
8381,test
2222,test
6416,test
6432,test
5373,test
7360,test
8830,test
9456,test
6882,test
1395,test
9342,test
5735,test
8065,test
6612,test
8756,test
3825,test
5720,test
8850,test
4996,test
5894,test
4559,test
2781,test
6754,test
7913,test
4546,test
4200,test
2038,test
4452,test
1147,test
4985,test
5843,test
2362,test
5219,test
2139,test
1265,test
278,test
4228,test
9634,test
618,test
2545,test
5860,test
684,test
6369,test
2484,test
6270,test
6804,test
6217,test
2437,test
4025,test
2917,test
7622,test
3875,test
4160,test
2397,test
2584,test
2655,test
9099,test
5586,test
2767,test
533,test
2626,test
5475,test
6784,test
7879,test
649,test
5627,test
9704,test
7291,test
4889,test
3697,test
8976,test
5705,test
3363,test
7892,test
8551,test
7584,test
5117,test
5039,test
9765,test
9148,test
2134,test
1111,test
5515,test
7582,test
3470,test
2768,test
1505,test
2104,test
6349,test
3669,test
9783,test
6183,test
9594,test
7808,test
8228,test
795,test
5357,test
4952,test
3340,test
5684,test
556,test
3892,test
4150,test
5644,test
7962,test
7020,test
7852,test
2566,test
4797,test
10001,test
9083,test
3652,test
20,test
627,test
7884,test
7150,test
5435,test
9979,test
717,test
52,test
784,test
1463,test
7495,test
76,test
2207,test
2110,test
1585,test
9700,test
3052,test
5677,test
6757,test
9168,test
6561,test
5133,test
858,test
1912,test
763,test
1711,test
7941,test
5879,test
1910,test
6779,test
3536,test
1437,test
6587,test
3478,test
5343,test
9191,test
2818,test
7974,test
104,test
8729,test
4823,test
3724,test
746,test
1323,test
228,test
6946,test
791,test
7210,test
5132,test
4333,test
2,test
9817,test
6244,test
5094,test
4908,test
7903,test
9121,test
5358,test
272,test
574,test
8800,test
3689,test
6364,test
2046,test
4946,test
6226,test
2069,test
2422,test
4553,test
4538,test
7459,test
5977,test
7273,test
5139,test
7259,test
8944,test
5031,test
691,test
6117,test
596,test
2097,test
5979,test
4206,test
2682,test
9995,test
2072,test
8457,test
6809,test
5820,test
200,test
415,test
7612,test
4083,test
9760,test
5444,test
9307,test
7189,test
5679,test
9058,test
3455,test
3017,test
1818,test
9701,test
2088,test
4744,test
5169,test
4806,test
7519,test
7233,test
9999,test
9708,test
5740,test
8458,test
3144,test
4574,test
2724,test
4925,test
4723,test
8939,test
4613,test
5547,test
1855,test
2285,test
4246,test
2977,test
4808,test
5522,test
6531,test
4962,test
4385,test
8017,test
8142,test
9175,test
9483,test
9225,test
5064,test
839,test
1156,test
3200,test
8709,test
6823,test
2602,test
231,test
6291,test
5218,test
719,test
7030,test
2867,test
6999,test
2465,test
23,test
4525,test
2789,test
4332,test
9134,test
6209,test
8673,test
625,test
4480,test
6005,test
3154,test
7377,test
1952,test
3650,test
3089,test
7309,test
2827,test
2396,test
5236,test
4149,test
4687,test
2620,test
7417,test
1154,test
6843,test
902,test
170,test
1854,test
2525,test
4971,test
8685,test
2862,test
921,test
866,test
4570,test
8250,test
3305,test
6859,test
1027,test
4659,test
2698,test
5882,test
5652,test
3413,test
9757,test
3482,test
8074,test
4091,test
8796,test
3658,test
1350,test
4624,test
8766,test
8000,test
119,test
2460,test
7227,test
3671,test
8322,test
2735,test
6660,test
2700,test
7284,test
2734,test
9403,test
7437,test
2547,test
8809,test
1211,test
2220,test
7257,test
8591,test
4476,test
4482,test
9934,test
7323,test
2899,test
5184,test
3072,test
8566,test
2948,test
8244,test
9263,test
7094,test
5336,test
1857,test
4054,test
1328,test
5889,test
6119,test
4353,test
463,test
5078,test
8379,test
6771,test
6790,test
1473,test
7749,test
8748,test
3062,test
2647,test
7041,test
9425,test
2662,test
7979,test
9095,test
5429,test
6762,test
7552,test
2628,test
6711,test
3954,test
7108,test
1550,test
3912,test
5775,test
8305,test
7225,test
4673,test
3053,test
9118,test
2446,test
5463,test
4009,test
5864,test
6091,test
7205,test
9524,test
886,test
4473,test
2333,test
6573,test
4230,test
7451,test
8430,test
6679,test
5968,test
3114,test
2643,test
5987,test
1606,test
6833,test
918,test
5335,test
4598,test
3501,test
6073,test
5562,test
1822,test
2886,test
7278,test
9969,test
3928,test
2957,test
9319,test
1994,test
6973,test
6286,test
3289,test
8852,test
8205,test
1664,test
930,test
8704,test
7439,test
2720,test
2428,test
4943,test
9978,test
9744,test
5524,test
6570,test
4237,test
1515,test
4919,test
302,test
5103,test
8802,test
8778,test
9304,test
4915,test
9666,test
3799,test
8252,test
2709,test
7911,test
8542,test
1668,test
1638,test
3931,test
2854,test
5594,test
2281,test
4281,test
4896,test
2068,test
847,test
8392,test
9339,test
9761,test
8189,test
646,test
8681,test
6847,test
1983,test
8615,test
8308,test
5048,test
3093,test
7477,test
5731,test
312,test
3278,test
409,test
6551,test
107,test
4042,test
6084,test
21,test
4085,test
917,test
664,test
9115,test
909,test
6871,test
157,test
8374,test
86,test
9787,test
4421,test
6331,test
1366,test
2762,test
6177,test
5890,test
9506,test
2225,test
4942,test
4443,test
4586,test
7181,test
904,test
